oznam_title,contracting_authority_name,oznam_e_auction,estimatedprice,procedure_title,contract_type,contract_sub_type,nuts,gpa,result_e_auction,eu_funds,total_final_value_amount,total_final_value_vat_included,total_final_value_vat_rate,total_final_value_amount_minus_vat
Výber dodávateľa rekondičných pobytov na roky 2014 - 2018,"Železničná spoločnosť Cargo Slovakia, a.s.",,1060000,Otvorená,Služby,25 - Zdravotnícke a sociálne služby,SK0,true,true,false,25941,false,,25941
Výber dodávateľa rekondičných pobytov na roky 2014 - 2018,"Železničná spoločnosť Cargo Slovakia, a.s.",,1060000,Otvorená,Služby,25,SK0,true,true,false,48911,false,,48911
Softvérová podpora produktov Microsoft,"Jadrová a vyraďovacia spoločnosť, a.s.",,597540,Otvorená,Služby,7,SK0,true,false,false,458723,false,,458723
Nákup modernej pekárenskej technológie k rozšíreniu sortimentu výrobkov,FAUN spol. s r.o.,,217475,Otvorená,Tovary,Kúpa,SK021,false,true,true,216800,false,,216800
Stravovanie zamestnancov - dodávka stravovacích poukážok,"Slovenská obchodná inšpekcia, ústredný inšpektorát Slovenskej obchodnej inšpekcie so sídlom v Bratislave",,522086.4,Otvorená,Služby,17,SK,false,true,false,513418.75,false,,513418.75
Dobudovanie infraštruktúry proteomického laboratória,MEDIREX GROUP ACADEMY n.,,1894789,Otvorená,Tovary,Kúpa,SK0,false,true,true,1813916.6,false,,1813916.6
Dobudovanie infraštruktúry proteomického laboratória,MEDIREX GROUP ACADEMY n.,,1894789,Otvorená,Tovary,Kúpa,SK042,false,true,true,144855.67,false,,144855.67
Laboratórne prístroje pre analýzy vody (EVO),Výskumný ústav vodného hospodárstva,,1525000,Otvorená,Tovary,Kúpa,SK010,true,true,true,1760408,true,20,1408326.4000000001
Dodávka zemného plynu,Mesto Krásno nad Kysucou,,277900,Otvorená,Tovary,Kúpa,SK031,false,true,false,339000,false,,339000
Technologicke vybavenie CRT,"CRT - ELECTRONIC,spol. s r.o. Or.Lesná",,164435,Otvorená,Tovary,Kúpa,SK031,false,true,true,91600,false,,91600
Zdravotnícke zariadenia a vybavenie,"PURUS, spol. s r.o.",,633352.48,Otvorená,Tovary,Kúpa,SK022,false,true,true,639745.67,false,,639745.67
Vnútroočné šošovky,Nemocnica Poprad a. s.,,130000,Otvorená,Tovary,Kúpa,SK041,false,true,false,341854.53,false,,341854.53
Nákup technologickej linky na poťahovanie výrobkov čokoládou,Ing. Ján Cibulka - GCM - KOM,,318640,Otvorená,Tovary,Kúpa,SK023,false,true,true,318340,false,,318340
Výcvik riadiacich letovej prevádzky,Ministerstvo obrany Slovenskej republiky -  Akvizičná agentúra,,2179166.67,Otvorená,Služby,24,SK,false,false,false,516696.82,true,20,413357.456
Výcvik riadiacich letovej prevádzky,Ministerstvo obrany Slovenskej republiky -  Akvizičná agentúra,,2179166.67,Otvorená,Služby,24,SK,false,false,false,2179167,true,20,1743333.6
Technológia minipivovaru,HASTRA s.r.o.,,284690,Otvorená,Tovary,Kúpa,SK031,false,false,true,339222,true,20,271377.60000000003
Zabezpečenie ubytovania pre študentov Ekonomickej univerzity v Bratislave,Ekonomická univerzita v Bratislave,,760000,Otvorená,Služby,17,SK010,false,false,false,725000,false,,725000
Zabezpečenie ubytovania pre študentov Ekonomickej univerzity v Bratislave,Ekonomická univerzita v Bratislave,,760000,Otvorená,Služby,17 - Hotelové a reštauračné služby,SK010,false,false,false,4452,false,,4452
Dodávka a plnenie dopravných lietadiel a vrtuľníkov prevádzkovaných Leteckým útvarom Ministerstva vnútra Slovenskej republiky leteckým palivom JET A-1 na Letisku M.R.Štefánika Bratislava,Ministerstvo vnútra Slovenskej republiky,,3600000,Otvorená,Tovary,Kúpa,SK,true,true,false,3600000,false,,3600000
Zvýšenie efektívnosti a konkurencieschopnosti výroby v spoločnosti BPP s.r.o.,BPP s.r.o.,,349127.08,Otvorená,Tovary,Kúpa,SK032,false,true,true,305400,false,,305400
On-line bannerová kampaň za účelom zlepšenia transferu informácií medzi cieľovými skupinami,"Ústredie práce, sociálnych vecí a rodiny",,208500,Otvorená,Služby,13,SK0,true,false,true,248256,true,20,198604.80000000002
Revitalizácia hotelových a reštauračných služieb,"ŠARIŠ CENTRUM, a.s.",,180549,Otvorená,Tovary,Kúpa,SK041,false,true,true,176585,false,,176585
Interiérové zariadenie hotela Björnson,SLOV INN JASNÁ s. r. o.,,197000.98,Otvorená,Tovary,Kúpa,SK,false,true,true,236160,true,20,188928
Znovuotváranie rámcovej dohody na dodávku zemného plynu na rok 2016,Úrad vlády Slovenskej republiky,,262061.25,Otvorená,Tovary,Kúpa,SK,true,true,false,176069.0646,true,20,140855.25168000002
Vypracovanie technickej štúdie stavby R2 Privádzač Ludvikov Dvor - Červený Rak.,"Národná diaľničná spoločnosť, a.s.",,250000,Otvorená,Služby,12,SK010,true,false,false,83397,false,,83397
"Zvýšenie inovačných aktivít v spoločnosti Niva Expo, spol. s r.o. pomocou technologického zariadenia na výrobu dvierok","Niva Expo, spol. s r.o.",,167500,Otvorená,Tovary,Kúpa,SK032,false,true,true,151700,false,,151700
Absorbovateľné prostriedky na zastavenie krvácania.,"Národný ústav srdcových a cievnych chorôb, a.s.",,545900,Otvorená,Tovary,Kúpa,SK01,true,true,false,123985.1,false,,123985.1
Absorbovateľné prostriedky na zastavenie krvácania.,"Národný ústav srdcových a cievnych chorôb, a.s.",,545900,Otvorená,Tovary,Kúpa,SK01,true,true,false,503865,false,,503865
Výskum v oblasti bezpečnosti prenosu rozsiahlych dát mobilných zariadení a príprava automatizovaných nástrojov udržiavania súkromia a privátnosti dát.,IBM International Services Centre s.r.o.,,1400000,Otvorená,Služby,8,SK010,false,false,true,1395000,false,,1395000
Eskortné autobusy,Generálne riaditeľstvo Zboru väzenskej a justičnej stráže (GR ZVJS),,1544900.96,Otvorená,Tovary,Kúpa,SK01,false,true,false,1650000,false,,1650000
Eskortné autobusy,Generálne riaditeľstvo Zboru väzenskej a justičnej stráže (GR ZVJS),,1544900.96,Otvorená,Tovary,Kúpa,SK01,false,true,false,1544900.96,false,,1544900.96
Stacionárne štiepkovacie zariadenie pre ALFIP s.r.o.,"ALFIP, s.r.o.",,350000,Otvorená,Tovary,Kúpa,SK041,false,true,true,314166.66,false,,314166.66
Pracovná zdravotná služba,Finančné riaditeľstvo Slovenskej republiky,,3237000,Otvorená,Služby,25,SK,true,false,false,3399834.24,true,20,2719867.3920000005
Nákup inovatívnej technológie pre plnenie a balenie výrobkov.,"CALENDULA, a.s.",,300103.8,Otvorená,Tovary,Kúpa,SK041,false,true,true,230950,false,,230950
Spoločné obstarávanie zemného plynu,Regionálne združenie miest a obcí RUDOHORIE (RZMOR),,484443,Otvorená,Tovary,Kúpa,SK042,false,true,false,238067.77,false,,238067.77
Dodávka elektrickej energie pre Rozhlas a televíziu Slovenska na rok 2015,Rozhlas a televízia Slovenska,,503000,Otvorená,Tovary,Kúpa,SK0,false,true,false,463498,false,,463498
Zariadenia do cukrárskej a pekárskej výroby,Mária Vyšovská - MARIANNA,,196690,Otvorená,Tovary,Kúpa,SK041,false,true,true,196590,false,,196590
Technologické inovácie v pekárenskej výrobe,"PEKÁREŇ, s.r.o.",,286896.66,Otvorená,Tovary,Kúpa,SK032,false,true,true,284920,false,,284920
Stacionárne štiepkovacie zariadenie pre DAH Biomasa s.r.o.,"DAH Biomasa, s. r. o.",,350000,Otvorená,Tovary,Kúpa,SK041,false,true,true,383000,true,20,306400
Poistenie majetku,Centrum vedecko-technických informácií SR,,431863,Otvorená,Služby,6 - Finančné služby a) poisťovacie služby b) bankové a investičné služby,SK0,true,true,false,303462.68,false,,303462.68
Elektrická energia,Mesto Levice,,650000,Otvorená,Tovary,Kúpa,SK023,true,true,false,0.045,false,,0.045
Obstaranie technologickej linky na proces macerácie,TATRANSKÁ LIKÉRKA s.r.o.,,243750,Otvorená,Tovary,Kúpa,SK041,false,true,true,219260,false,,219260
Obstaranie inovatívnych obrábacích zariadení,"SK Equipment, s.r.o.",,187403,Otvorená,Tovary,Kúpa,SK042,false,true,true,165903,false,,165903
Inovatívna technológia na výrobu nábytku,"ANRICO, s.r.o.",,367000,Otvorená,Tovary,Kúpa,SK021,false,true,true,333500,false,,333500
Sústružnícke centrum CNC s príslušenstvom 2,"METAL STEEL INDUSTRY, spol. s.r.o.",,180000,Otvorená,Tovary,Kúpa,SK031,false,true,true,182500,false,,182500
Preprava mŕtvych z miesta úmrtia na pitvu na pracovisko ÚDZS a späť na miesto úmrtia/pohrebu – Banskobystrický kraj,Úrad pre dohľad nad zdravotnou starostlivosťou,,307800,Otvorená,Služby,2 - Služby pozemnej dopravy vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok,SK032,true,false,false,174000,true,20,139200
Spoločné obstarávanie zemného plynu,Koordinačné združenie obcí mikroregiónu Podpoľanie,,659869.25,Otvorená,Tovary,Kúpa,SK032,false,true,false,321912.92,false,,321912.92
"Obstaranie originálnych tonerových a atramentových náplní do tlačiarní, kopírovacích strojov, faxov a pások do tlačiarní","Všeobecná zdravotná poisťovňa, a.s.",,442000,Otvorená,Tovary,Kúpa,SK0,true,true,false,494099.85,false,,494099.85
"Oplachové a perfúzne roztoky pre potreby VÚSCH, a.s.","Východoslovenský ústav srdcových a cievnych chorôb, a.s.",,1116806,Otvorená,Tovary,Kúpa,SK042,true,true,false,4408.3,false,,4408.3
"Oplachové a perfúzne roztoky pre potreby VÚSCH, a.s.","Východoslovenský ústav srdcových a cievnych chorôb, a.s.",,1116806,Otvorená,Tovary,Kúpa,SK042,true,true,false,19220.19,true,10,17298.171
"Oplachové a perfúzne roztoky pre potreby VÚSCH, a.s.","Východoslovenský ústav srdcových a cievnych chorôb, a.s.",,1116806,Otvorená,Tovary,Kúpa,SK042,true,true,false,1116806,false,,1116806
Obstaranie technológie na výrobu hliníkových zimných záhrad,"FORVIN, s.r.o.",,278650,Otvorená,Tovary,Kúpa,SK,false,true,true,288338.33,false,,288338.33
Preprava mŕtvych z miesta úmrtia na pitvu na pracovisko ÚDZS a späť na miesto úmrtia/pohrebu – Košický kraj,Úrad pre dohľad nad zdravotnou starostlivosťou,,191156.77,Otvorená,Služby,2 - Služby pozemnej dopravy vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok,SK042,true,false,false,214566.084,true,20,171652.8672
Geologický prieskum pravdepodobných environmentálnych záťaží metódami diaľkového prieskumu Zeme a modelovaním,Ministerstvo životného prostredia Slovenskej republiky,,1841796,Otvorená,Služby,12,SK0,true,false,true,1767862.14,false,,1767862.14
Inovatívny CNC sústruh v podniku Ing. Vladimír Karlík - STROJÁREŇ,Ing. Vladimír Karlík - STROJÁREŇ,,174400,Otvorená,Tovary,Kúpa,SK,false,true,true,173000,false,,173000
Technicko-hygienická údržba železničných koľajových vozidiel - projektová príprava II. časť,"Železničná spoločnosť Slovensko, a.s.",,6300000,Otvorená,Služby,12,SK0,true,false,true,5984800,false,,5984800
Inovatívne zariadenie na povrchovú úpravu profilov pre spoločnosť Cronson,"Cronson, s.r.o.",,250910,Otvorená,Tovary,Kúpa,SK023,false,true,true,250410,false,,250410
Tlačiarenské služby.,Slovenské národné divadlo,,420000,Otvorená,Služby,15,SK010,false,false,false,420000,false,,420000
"Zvýšenie konkurencieschopnosti spoločnosti GM plus, s.r.o. -nákup technológie","GM plus, s.r.o.",,295500,Otvorená,Tovary,Kúpa,SK032,false,true,true,295500,false,,295500
Kamenivo pre OZ Beňuš a OZ Slovenská Ľupča,"LESY Slovenskej republiky, štátny podnik",,220709,Otvorená,Tovary,Kúpa,SK03,false,false,false,3128.33,false,,3128.33
Kamenivo pre OZ Beňuš a OZ Slovenská Ľupča,"LESY Slovenskej republiky, štátny podnik",,220709,Otvorená,Tovary,Kúpa,SK03,false,false,false,24244.93,false,,24244.93
Kamenivo pre OZ Beňuš a OZ Slovenská Ľupča,"LESY Slovenskej republiky, štátny podnik",,220709,Otvorená,Tovary,Kúpa,SK03,false,false,false,77902.96,false,,77902.96
Kamenivo pre OZ Beňuš a OZ Slovenská Ľupča,"LESY Slovenskej republiky, štátny podnik",,220709,Otvorená,Tovary,Kúpa,SK032,false,true,false,3128.33,false,,3128.33
Kamenivo pre OZ Beňuš a OZ Slovenská Ľupča,"LESY Slovenskej republiky, štátny podnik",,220709,Otvorená,Tovary,Kúpa,SK,false,false,false,220709,false,,220709
Spoločné obstarávanie elektrickej energie,Koordinačné združenie obcí mikroregiónu Podpoľanie,,1023534.33,Otvorená,Tovary,Kúpa,SK023,false,true,false,212270.17,false,,212270.17
Upratovacie a čistiace služby,Úrad pre dohľad nad zdravotnou starostlivosťou,,153931,Otvorená,Služby,16,SK010,true,true,false,184717.2,true,20,147773.76
Nákup nových svahových kosačiek s vyšším výkonom.,"Národná diaľničná spoločnosť, a.s.",,1520000,Otvorená,Tovary,Kúpa,SK0,true,true,false,1518250,false,,1518250
Zariadenie na detekčnú kontrolu výbušnín (ETD Explosive Trace Detektor) pre potreby kontroly CARGO na Letisku M. R. Štefánika v Bratislave,"Letisko M. R. Štefánika - Airport Bratislava, a.s. (BTS)",,53000,Otvorená,Tovary,Kúpa,SK010,false,true,false,27300,false,,27300
"Nákup zariadení - píla na delenie dosiek, merací prístroj – profilometer a RTG difraktometer",Elektrotechnický ústav SAV,,447500,Otvorená,Tovary,Kúpa,SK021,false,true,true,447500,false,,447500
Nákup špeciálnych dopravných prostriedkov,Finančné riaditeľstvo Slovenskej republiky,,206608.33,Otvorená,Tovary,Kúpa,SK,true,true,true,41118.8,true,20,32895.04
Špeciálny zdravotnícky materiál ku kryoablácii,"Východoslovenský ústav srdcových a cievnych chorôb, a.s.",,581240,Otvorená,Tovary,Kúpa,SK042,true,true,false,581240,false,,581240
Špeciálny zdravotnícky materiál ku kryoablácii,"Východoslovenský ústav srdcových a cievnych chorôb, a.s.",,581240,Otvorená,Tovary,Kúpa,SK042,true,true,false,12908,true,20,10326.400000000001
Špeciálny zdravotnícky materiál ku kryoablácii,"Východoslovenský ústav srdcových a cievnych chorôb, a.s.",,581240,Otvorená,Tovary,Kúpa,SK042,true,true,false,14465.61,false,,14465.61
Špeciálny zdravotnícky materiál ku kryoablácii,"Východoslovenský ústav srdcových a cievnych chorôb, a.s.",,581240,Otvorená,Tovary,Kúpa,SK042,true,true,false,14465.61,true,20,11572.488000000001
Kovoobrábacie stroje,METAL STEEL FORMING s.r.o.,,253200,Otvorená,Tovary,Kúpa,SK0,false,true,true,291750,false,,291750
Súbor technologických zariadení pre verejne prístupnú tvorivú dielňu FabLab a Creative Point.,Centrum vedecko-technických informácií SR,,183086,Otvorená,Tovary,Kúpa,SK010,false,true,true,214800,true,20,171840
Mediálna kampaň - "Popularizácia vedy a techniky na Slovensku",Centrum vedecko-technických informácií SR,,2333850,Otvorená,Služby,13,SK01,true,false,true,2047412.4,true,20,1637929.92
Poskytovanie štandardnej a rozšírenej technickej podpory technológií IBM,"Sociálna poisťovňa, ústredie",,800000,Otvorená,Služby,7,SK01,false,true,false,953400,true,20,762720
Poskytnutie služby dátového prepojenia prostredníctvom VPN a prepojenia LAN siete do siete Internet,Hlavné mesto SR Bratislava,,140000,Otvorená,Služby,5,SK010,false,true,false,98160,false,,98160
"Lesnícke činnosti v ťažbovom procese na OZ Levice, LS Kamenín","LESY Slovenskej republiky, štátny podnik",,303000,Otvorená,Služby,27,SK023,false,false,false,303000,false,,303000
"Lesnícke činnosti v ťažbovom procese na OZ Levice, LS Kamenín","LESY Slovenskej republiky, štátny podnik",,303000,Otvorená,Služby,27,SK023,false,false,false,16343.68,false,,16343.68
"Lesnícke činnosti v ťažbovom procese na OZ Levice, LS Kamenín","LESY Slovenskej republiky, štátny podnik",,303000,Otvorená,Služby,27,SK023,false,false,false,13715.96,false,,13715.96
"Lesnícke činnosti v ťažbovom procese na OZ Levice, LS Kamenín","LESY Slovenskej republiky, štátny podnik",,303000,Otvorená,Služby,27,SK023,false,false,false,4452.45,false,,4452.45
Dobudovanie infraštruktúry pre moderný výskum civilizačných ochorení,Ústav pre výskum srdca Slovenskej akadémie vied,,7271157.5,Otvorená,Tovary,Kúpa,SK0,true,true,true,7170000,false,,7170000
Dobudovanie infraštruktúry pre moderný výskum civilizačných ochorení,Ústav pre výskum srdca Slovenskej akadémie vied,,7271157.5,Otvorená,Tovary,Kúpa,SK0,true,true,true,7170000,false,,7170000
Nákladné autá.,Technická univerzita vo Zvolene - Rektorát,,508469,Otvorená,Tovary,Kúpa,SK032,false,true,false,508000,false,,508000
Hardvér,DataCentrum,,5155335,Otvorená,Tovary,Kúpa,SK01,false,false,false,3201282,true,20,2561025.6
Hardvér,DataCentrum,,5155335,Otvorená,Tovary,Kúpa,SK01,false,true,false,6220506.94,false,,6220506.94
Hardvér,DataCentrum,,5155335,Otvorená,Tovary,Kúpa,SK,false,false,false,162574.17,false,,162574.17
Hardvér,DataCentrum,,5155335,Otvorená,Tovary,Kúpa,SK01,false,false,false,580173.42,false,,580173.42
Hardvér,DataCentrum,,5155335,Otvorená,Tovary,Kúpa,SK,false,false,false,893657.37,false,,893657.37
Hardvér,DataCentrum,,5155335,Otvorená,Tovary,Kúpa,SK01,false,false,false,1322934.95,false,,1322934.95
"Prístroj na mimotelový obeh krvi s príslušenstvom, vrátane termoregulačnej jednotky.","Národný ústav srdcových a cievnych chorôb, a.s.",,216000,Otvorená,Tovary,Nákup na splátky,SK01,true,true,false,196500,false,,196500
